id,has_website,is_scraped,is_filtered
2222337640,,False,False
2240237219,,False,False
2240237220,,False,False
2252735378,,False,False
2254302337,,False,False
2254302475,True,True,False
2266023814,,False,False
2266023820,,False,False
2267667811,,False,False
2281428751,,False,False
2283383110,,False,False
2284327867,True,True,False
2289018442,,False,False
2301041611,True,True,False
2301041876,True,True,False
2315757261,,False,False
2315757265,True,False,False
2316484676,,False,False
2333046146,,False,False
2333792117,True,True,False
2339882915,,False,False
2395622180,True,True,False
2395622181,True,True,False
2399301849,,False,False
2451555419,True,True,False
2451555420,True,True,False
2560689464,True,True,False
2723376922,True,True,False
2821041286,True,False,False
2906256593,,False,False
2906256594,True,False,False
2920360131,,False,False
2946124133,,False,False
2990144241,True,True,False
2990171263,True,True,False
2990174854,True,True,False
2995687571,True,False,False
2995687573,True,False,False
3169035968,,False,False
3189884954,True,False,False
3332101322,True,True,False
3484646899,True,True,False
3607802258,,False,False
3607848198,,False,False
3668847873,True,False,False
3669276964,,False,False
3671301859,True,True,False
3686566235,,False,False
3689174770,,False,False
3745401925,True,False,False
3790084778,True,True,False
3861535537,,False,False
3878104064,True,True,False
3879774705,,False,False
3895657957,,False,False
3898098632,True,True,False
4034865681,True,False,False
4037851198,,False,False
4060382400,True,True,False
4068947619,,False,False
4069953373,,False,False
4069953512,,False,False
4069953542,,False,False
4158402493,True,True,False
4158456675,True,True,False
4158463277,,False,False
4159224189,,False,False
4159503210,,False,False
4193565798,,False,False
4202452844,True,True,False
4224270321,,False,False
4230162615,True,True,False
4239450977,,False,False
4244817369,,False,False
4263413589,,False,False
4292392388,True,True,False
4313748865,True,True,False
4346039505,True,True,False
4347397255,,False,False
4347401915,,False,False
4358633889,,False,False
4376797980,,False,False
4395019378,True,True,False
4395030621,,False,False
4405330892,True,True,False
4489306991,,False,False
4557751791,,False,False
4564678336,True,True,False
4575798591,True,True,False
4604999227,,False,False
4614611589,True,True,False
4648201791,,False,False
4648271289,,False,False
4693388189,True,True,False
4757672060,True,True,False
4792118723,,False,False
4825677959,,False,False
4836229125,True,True,False
4853752387,,False,False
4867619628,,False,False
4909422924,,False,False
4958511521,,False,False
5180942221,True,True,False
5208357874,,False,False
5322474322,,False,False
5556230122,True,True,False
5629425523,,False,False
5677301621,True,True,False
5686676021,True,False,False
5692933842,True,True,False
5855729485,,False,False
5867880886,,False,False
5975837966,,False,False
6002040485,True,True,False
6015705837,,False,False
6015710229,,False,False
6110978085,,False,False
6198319673,True,True,False
6198461085,True,False,False
6199656088,True,False,False
6199656200,,False,False
6253608564,True,False,False
6381857787,,False,False
6402506385,True,True,False
6454568385,,False,False
6455674386,,False,False
6466560487,,False,False
6475660589,True,True,False
6496991316,,False,False
6505403386,,False,False
6576684085,,False,False
6666112096,,False,False
6700683057,True,False,False
6763578985,,False,False
6765622873,,False,False
6776925741,,False,False
6807566628,,False,False
7036751585,,False,False
7106691585,,False,False
7127711286,,False,False
7272030317,,False,False
7566287725,True,True,False
7594768030,True,True,False
7623227789,True,True,False
7701641276,True,True,False
7728005090,True,True,False
7856552887,True,True,False
7902666718,,False,False
8004184885,True,False,False
8004975785,,False,False
8018105094,True,True,False
8411322878,,False,False
8818544417,True,True,False
8832811814,True,True,False
8879788317,True,True,False
8933749261,True,False,False
8987593637,True,True,False
9022803703,True,True,False
9026461109,,False,False
9035793917,,False,False
9056608308,True,True,False
9081744917,True,True,False
9178343419,True,True,False
9323143119,,False,False
9407085678,,False,False
9456587509,True,True,False
9497385132,True,True,False
9503639018,,False,False
9519266228,True,True,False
9522586377,True,True,False
9522633538,True,True,False
9536477862,True,True,False
9545978088,True,True,False
9553937570,True,True,False
9570418234,True,True,False
9630663747,,False,False
9641483417,,False,False
9642082657,,False,False
9646400817,True,True,False
9659821202,,False,False
9671451981,True,True,False
9726387880,True,True,False
9737699117,True,True,False
9740782317,,False,False
9794997267,,False,False
9795125793,,False,False
9795125795,,False,False
9862219966,,False,False
9862863747,,False,False
9873325252,True,True,False
9896160722,,False,False
9971737741,,False,False
10079250380,True,True,False
10137413607,True,True,False
10293578378,,False,False
10564958422,True,True,False
10731546410,True,False,False
10771918705,True,True,False
10782517705,,False,False
10880597537,,False,False
10899475436,True,True,False
10919465365,True,True,False
10920275106,,False,False
11033132166,,False,False
11065676605,True,True,False
11090331271,,False,False
11092055005,,False,False
11103304405,True,True,False
11112423776,,False,False
11219789407,True,True,False
11307898065,,False,False
11359222932,True,True,False
11359230958,True,False,False
11359250492,True,True,False
11375865769,,False,False
11380016670,True,True,False
11428554781,True,True,False
11470986569,True,True,False
11478997469,,False,False
11581675269,,False,False
11605683002,True,True,False
11753284669,,False,False
11755331872,True,True,False
11770661837,,False,False
11770685262,,False,False
11832613269,True,True,False
11844261158,True,True,False
11870983887,True,True,False
11906773372,True,True,False
11968293930,True,True,False
12021850286,,False,False
12033295736,,False,False
12033297218,,False,False
12033320917,True,True,False
12033320922,,False,False
12033320923,,False,False
12064408070,,False,False
12113091502,,False,False
12122943866,False,False,False
12217008231,True,True,False
12231812803,,False,False
12233160712,True,True,False
12235995164,,False,False
12236022440,,False,False
12237207500,,False,False
12270643341,,False,False
12288343939,,False,False
12366035890,,False,False
12386579501,True,True,False
12452501330,True,True,False
12471445601,True,True,False
12486558887,True,True,False
12506704868,True,True,False
12520529163,,False,False
12520546982,,False,False
12534144201,,False,False
12535671764,True,True,False
12546426016,,False,False
12549557901,True,True,False
12564962287,True,True,False
12612384001,True,False,False
12613306208,True,False,False
12613307725,True,True,False
12613490462,True,True,False
12613503589,True,False,False
12613639398,True,True,False
12613946188,,False,False
12682198208,True,True,False
12710085903,True,True,False
12785373159,,False,False
12886558301,True,True,False
12888775282,True,True,False
12922818601,True,True,False
12939781403,,False,False
54754465,True,True,False
303756701,True,True,False
421907998,True,True,False
441647047,,False,False
665543072,,False,False
665543084,,False,False
775540523,True,True,False
1218757821,True,False,False
1361427585,,False,False
1634543175,,False,False
1634543384,,False,False
1709242622,,False,False
1783966916,True,False,False
1783966920,,False,False
1783966921,True,False,False
1783966922,,False,False
1783966940,True,True,False
1796010104,,False,False
1796010112,True,True,False
1796010151,True,False,False
1796737798,True,False,False
2440890606,,False,False
3276316340,,False,False
3277490444,,False,False
3277518653,,False,False
3294358231,True,False,False
3294393570,,False,False
4333988891,True,True,False
4335988790,,False,False
4513408589,True,True,False
4514046489,True,True,False
4614782090,,False,False
5710564928,True,True,False
5722293839,True,False,False
6732375585,True,True,False
6732396685,True,True,False
6866394985,True,True,False
8143486541,True,False,False
8319324722,,False,False
8439332317,True,True,False
11165604406,,False,False
12084984869,,False,False
12569079834,True,True,False
12888776066,,False,False
246803578,True,True,False
248643751,True,True,False
253006309,,False,False
253006369,True,True,False
281398495,True,False,False
331333712,,False,False
339579669,True,True,False
344235139,,False,False
357443791,,False,False
440678557,,False,False
478473404,,False,False
502881204,True,True,False
502881206,,False,False
503501191,True,True,False
506052302,True,True,False
506064294,True,True,False
506466367,True,True,False
506478164,,False,False
528206654,True,True,False
669995183,True,True,False
829532830,,False,False
830513816,,False,False
861162265,,False,False
899489395,True,True,False
915922433,,False,False
919729719,True,True,False
928506721,True,False,False
1069270172,,False,False
1116081177,,False,False
1126920698,,False,False
1152444635,True,False,False
1152498337,,False,False
1195519377,True,False,False
1195519392,,False,False
1263586166,,False,False
1351448458,True,True,False
1374107462,,False,False
1392958398,,False,False
1426057721,,False,False
1432778223,True,True,False
1435799932,,False,False
1456255691,,False,False
1543103592,,False,False
1588289897,,False,False
1588444544,,False,False
1599162518,True,True,False
1615663062,True,False,False
1615663963,True,True,False
1634394677,,False,False
1651566159,,False,False
1651587667,True,False,False
1652089219,,False,False
1653314487,,False,False
1674790211,,False,False
1965104305,,False,False
1976934685,,False,False
2068523395,,False,False
2082396918,True,True,False
2089941505,True,True,False
2093604554,True,True,False
2121327761,,False,False
2206477926,,False,False
2214742445,,False,False
2215717580,,False,False
2215717583,,False,False
2218546309,True,False,False
2218609917,True,True,False
2243361399,True,False,False
2323278576,True,True,False
2349238565,True,False,False
2393669909,True,True,False
2407763132,,False,False
2460425569,True,True,False
2495273242,True,True,False
2500902097,True,True,False
2502017265,,False,False
2507487717,True,True,False
2606271249,True,True,False
2609817972,,False,False
2609817979,True,True,False
2609817990,,False,False
2621697610,True,True,False
2632495397,,False,False
2727461666,True,True,False
2909483520,,False,False
2971357826,,False,False
3008145262,,False,False
3008156865,True,True,False
3062858704,True,True,False
3198310468,True,True,False
3271402208,True,True,False
3287588701,,False,False
3366586962,True,True,False
3366587161,True,True,False
3513960655,True,False,False
3670059135,,False,False
3675969219,True,False,False
3676006241,,False,False
3676136555,,False,False
3676232677,,False,False
3705064296,True,True,False
3710800598,,False,False
3807404537,,False,False
3837262169,True,True,False
3990945432,True,True,False
3991004796,True,True,False
3993635260,True,True,False
3993635261,True,True,False
4000645219,True,False,False
4063266682,True,False,False
4081329202,True,True,False
4192449699,True,True,False
4255926865,True,True,False
4340898952,True,True,False
4341140658,True,True,False
4364969459,True,False,False
4366013860,,False,False
4394422030,True,True,False
4431053205,,False,False
4538085420,True,True,False
4558905995,,False,False
4573645756,,False,False
4582705189,,False,False
4597700705,True,True,False
4599603768,True,True,False
4665270453,True,True,False
4724407434,True,True,False
4728449467,True,False,False
4770877617,,False,False
4792207392,True,False,False
4794096355,,False,False
4864137821,True,True,False
4901119966,,False,False
4924976891,,False,False
5005745825,True,True,False
5032995955,True,True,False
5041206724,,False,False
5086584559,,False,False
5126066005,,False,False
5186168017,,False,False
5186368048,,False,False
5200990864,,False,False
5284912625,True,True,False
5302091972,,False,False
5324573075,True,False,False
5400928138,True,True,False
5420548393,True,True,False
5420548535,True,False,False
5423957421,,False,False
5623090240,,False,False
5691048921,True,True,False
5885320684,True,True,False
5981811503,True,True,False
5986733620,,False,False
6106925294,,False,False
6167203184,,False,False
6168829127,True,True,False
6168841600,True,True,False
6255655474,True,False,False
6288593353,,False,False
6291712586,True,True,False
6339180071,,False,False
6416517759,True,True,False
6431040387,,False,False
6433061286,True,True,False
6433096185,True,True,False
6587504476,,False,False
6649569549,,False,False
6791564156,True,True,False
6792802672,True,True,False
6807510917,True,True,False
6867847249,True,False,False
7156339718,True,True,False
7188098901,,False,False
7477995380,,False,False
7652455390,,False,False
7674370031,True,True,False
7810749636,True,True,False
7834578287,,False,False
7987943163,True,True,False
7994211696,True,True,False
8467216971,,False,False
8491638510,True,True,False
8518949694,True,True,False
8860032107,,False,False
8917016249,,False,False
9028115033,True,True,False
9084835926,,False,False
9175537635,True,False,False
9221868348,True,False,False
9356719950,True,True,False
9360645008,True,True,False
9455282214,True,True,False
9455282215,True,True,False
9459866036,True,True,False
9491592156,True,True,False
9508287462,,False,False
9600677417,True,True,False
9822736921,True,False,False
9876024894,,False,False
9922753922,,False,False
9938786332,,False,False
9972006338,,False,False
10103313517,True,True,False
10139477654,,False,False
10275946027,,False,False
10559629727,,False,False
10676851365,True,True,False
10676970809,,False,False
10736946968,True,True,False
10789134275,,False,False
10816715248,True,False,False
10977381806,True,True,False
11022901241,True,True,False
11055490484,True,True,False
11209824893,True,True,False
11463324074,True,False,False
11554396675,True,False,False
11602957969,True,True,False
11649887273,True,True,False
11716629919,True,True,False
11830174961,True,True,False
11888879386,True,True,False
12079198794,True,True,False
12109954672,True,False,False
12109968015,True,True,False
12126228739,True,True,False
12187781686,True,True,False
12198843955,True,True,False
12198854545,True,True,False
12218762170,True,True,False
12228288102,True,True,False
12329544628,True,True,False
12397386694,,False,False
12556313102,True,True,False
12563553757,True,True,False
12574590181,,False,False
12612365883,True,True,False
12613475833,True,True,False
12613582338,True,True,False
12613604591,True,True,False
12613605170,True,False,False
12651907377,True,False,False
12704417304,True,True,False
12886793462,True,True,False
12890492301,True,True,False
12901628291,True,True,False
12953745098,True,True,False
12957255214,,False,False
442439660,,False,False
897796186,,False,False
2260932309,,False,False
2260932316,,False,False
2291034819,,False,False
4195551902,,False,False
4195551904,,False,False
4195581798,,False,False
4211988196,,False,False
4368419814,,False,False
4368499997,,False,False
4368517195,True,True,False
4368517296,True,True,False
4973913996,True,True,False
5550667921,True,True,False
5912489624,True,True,False
6695579040,,False,False
7123021689,,False,False
7738082237,,False,False
7776631926,,False,False
8180604598,True,True,False
8454987570,,False,False
8777134622,True,True,False
8862898412,True,False,False
9421229440,True,False,False
12081650371,,False,False
12174799068,True,True,False
12803703913,True,True,False
12921633039,,False,False
251332428,True,False,False
310668273,True,True,False
420405200,,False,False
420405202,,False,False
506655895,True,True,False
506878642,True,False,False
506884229,,False,False
507040020,,False,False
507042120,True,True,False
540233238,,False,False
551693554,True,True,False
592228264,,False,False
620927313,,False,False
622289857,,False,False
644617980,,False,False
651966210,,False,False
673953861,True,True,False
702793562,,False,False
738805585,,False,False
951812551,,False,False
1069059482,,False,False
1094980846,,False,False
1094980862,,False,False
1094980872,,False,False
1094980896,,False,False
1094980915,True,True,False
1185286464,True,True,False
1211075427,True,True,False
1223459272,True,True,False
1256049130,,False,False
1291790574,,False,False
1292171079,True,False,False
1323307012,True,True,False
1327348697,True,True,False
1338286029,True,True,False
1350299844,True,True,False
1403827044,True,True,False
1403827283,,False,False
1423739997,,False,False
1423740034,True,True,False
1476489738,,False,False
1485039729,,False,False
1485039733,True,True,False
1504787042,True,True,False
1504787063,,False,False
1511949902,True,True,False
1511969327,True,True,False
1511969331,True,True,False
1553431863,,False,False
1553431866,,False,False
1553431874,,False,False
1573053738,,False,False
1573053816,True,True,False
1573053882,True,True,False
1573053912,,False,False
1573053917,,False,False
1573054312,True,True,False
1604641348,,False,False
1735767708,True,False,False
1735767750,,False,False
1811149663,True,True,False
1812114919,True,True,False
1814750677,True,True,False
1814750684,,False,False
1814750686,True,True,False
1821541393,True,True,False
1826353719,True,True,False
1867529530,,False,False
1918767372,,False,False
1931871411,True,True,False
1939576219,True,False,False
1939744082,,False,False
1939744089,True,True,False
1939744091,True,True,False
1939780067,True,True,False
1940591275,True,True,False
1948870044,True,True,False
1948870057,,False,False
1972369817,True,False,False
1984053338,,False,False
1984053438,,False,False
1984053494,True,False,False
1984058381,,False,False
1994227109,,False,False
2024586244,,False,False
2032646471,,False,False
2032851525,,False,False
2035289207,True,True,False
2035947478,True,True,False
2046177814,,False,False
2046220525,,False,False
2112611121,,False,False
2152485998,True,True,False
2295579979,,False,False
2296387980,True,True,False
2329326400,True,True,False
2329326409,,False,False
2353769575,True,False,False
2363140154,True,True,False
2454248125,,False,False
2511874384,,False,False
2522474468,,False,False
2522474585,True,True,False
2549927835,True,True,False
2558529782,True,True,False
2628752204,,False,False
2634189181,True,True,False
2641815753,,False,False
2688753957,,False,False
2694200039,True,False,False
2704107747,True,True,False
2704107793,,False,False
2710885478,,False,False
2774905464,,False,False
2781201637,True,True,False
2929624453,True,False,False
2946664402,True,True,False
2984634375,True,True,False
3039154099,True,True,False
3186125891,,False,False
3194481365,,False,False
3203082292,True,True,False
3228797167,True,True,False
3273346951,,False,False
3284340632,,False,False
3373309498,,False,False
3510740171,True,True,False
3545194707,,False,False
3673086990,True,False,False
3677901564,,False,False
3689049656,True,True,False
3699596682,,False,False
3745881362,True,True,False
3804157266,True,True,False
3871526196,True,True,False
3883437902,,False,False
3976421659,True,True,False
3981886474,True,True,False
4002168007,,False,False
4003553190,,False,False
4004257915,,False,False
4086647037,True,True,False
4120523387,True,True,False
4126260789,,False,False
4197079674,True,True,False
4200197285,True,True,False
4209113529,,False,False
4209149906,True,True,False
4209158695,True,True,False
4228812790,True,False,False
4278123391,True,True,False
4311615437,True,True,False
4337608590,,False,False
4394904442,,False,False
4564769489,,False,False
4741566574,True,True,False
4842509623,True,True,False
5173410618,,False,False
5468091528,,False,False
5637054222,,False,False
5651076321,True,True,False
5734472024,,False,False
5835820650,,False,False
5878025187,True,True,False
5912251485,True,True,False
5919284887,True,True,False
5981208785,,False,False
6010337887,True,True,False
6176510287,True,False,False
6205585186,True,False,False
6886585085,True,True,False
7023743259,,False,False
7157143197,,False,False
7252323402,,False,False
7395144123,,False,False
7490624548,True,True,False
7606484986,,False,False
7711394063,,False,False
7767820430,True,True,False
7787156800,,False,False
7856693585,,False,False
7935119891,,False,False
8041196919,True,True,False
8366377732,True,True,False
8366377733,True,True,False
8834352218,True,True,False
8985150318,True,True,False
9818586399,True,True,False
9998231839,True,True,False
10015624723,True,False,False
10028756221,,False,False
10108703235,True,True,False
10311200359,True,True,False
10578472604,True,True,False
10578490044,,False,False
10937078405,,False,False
10977331806,True,True,False
11062066037,True,True,False
11216036410,True,True,False
11305453463,True,True,False
11919608161,True,True,False
12001369178,True,False,False
12193139160,,False,False
12338043716,True,True,False
12451107514,True,True,False
12451107557,True,True,False
12612366638,True,True,False
12612987072,True,True,False
12613323188,True,True,False
12613394032,True,True,False
12613399119,True,True,False
12613448032,True,True,False
12613580891,True,True,False
12613667082,True,True,False
12673368901,,False,False
12719337269,,False,False
12726662872,True,True,False
12730404349,True,True,False
265444996,True,True,False
271082991,True,False,False
271134254,,False,False
271182472,True,True,False
271182494,True,True,False
275006783,True,True,False
296251735,True,False,False
306689491,,False,False
312574455,True,True,False
353154426,,False,False
360335526,,False,False
364140837,,False,False
366548465,,False,False
371199008,True,True,False
385419851,,False,False
415430769,,False,False
423244331,,False,False
492086964,,False,False
568242693,,False,False
571470033,True,True,False
571470039,,False,False
607974093,,False,False
613410753,,False,False
703389721,,False,False
751818390,,False,False
751818458,,False,False
760713578,True,True,False
920226374,,False,False
1030004214,True,True,False
1237728749,,False,False
1237728786,True,False,False
1323879070,,False,False
1350475308,,False,False
1760866991,True,False,False
1810075355,True,True,False
2121492885,,False,False
2122292657,,False,False
2312979715,,False,False
2452540187,True,True,False
3382899626,,False,False
3603507726,True,False,False
3603507728,True,True,False
3646324611,True,False,False
3648432650,True,False,False
3668151784,True,True,False
3777751805,,False,False
4377801426,,False,False
4922659443,,False,False
4922659444,,False,False
4926230020,,False,False
4972197708,True,True,False
6680552143,True,True,False
6996507905,True,True,False
7638645055,True,True,False
7639649685,,False,False
7640781985,True,False,False
7650619718,,False,False
7678491834,True,True,False
7679819098,,False,False
8016664550,True,True,False
8354636934,True,False,False
8793069763,True,True,False
8857947025,,False,False
8985498669,True,True,False
9954021531,True,True,False
10050817543,True,True,False
10073034231,True,True,False
10130934584,,False,False
10161143715,True,True,False
10292066218,,False,False
10314636962,,False,False
10735942066,,False,False
11369606996,True,True,False
11369606997,,False,False
11468954178,True,True,False
11582289569,True,True,False
11816919578,,False,False
11948235370,True,True,False
12197722861,,False,False
12236052401,True,True,False
12461101901,True,True,False
12804555001,,False,False
307728698,True,True,False
459828142,,False,False
496265996,True,True,False
973682856,True,False,False
1153530653,,False,False
1740069613,,False,False
1748455890,True,True,False
1815657470,True,True,False
1981721882,,False,False
2620877508,True,True,False
2718796866,,False,False
2992015518,True,True,False
4599060680,,False,False
4845245992,,False,False
5142689181,True,True,False
9586346976,,False,False
10185988520,True,True,False
11148902144,True,True,False
12439061347,True,True,False
281761658,True,True,False
669018221,,False,False
671166419,,False,False
713981281,,False,False
726582386,True,True,False
1108330532,True,True,False
1573395755,,False,False
1841860117,True,True,False
1982778359,,False,False
2467305993,True,True,False
3757906008,True,True,False
4254690818,,False,False
5008490129,,False,False
5008490132,,False,False
5008490133,,False,False
5008490149,,False,False
5227719148,True,True,False
5227727099,True,True,False
6175313242,True,True,False
6436889491,True,True,False
6920156252,True,True,False
8980217584,,False,False
9774629391,,False,False
11183717636,,False,False
12648006526,True,True,False
56877256,True,True,False
202180250,True,True,False
247696932,True,True,False
247696933,True,True,False
274768323,True,True,False
292418975,,False,False
299417626,True,True,False
800716748,,False,False
803015308,True,True,False
1452908116,,False,False
1452911271,,False,False
1452921616,,False,False
1714276612,False,False,False
1714276615,True,True,False
1714276621,,False,False
1714276638,True,False,False
1717939873,True,True,False
1717939875,True,True,False
1717939880,True,True,False
1717939885,True,True,False
1717939887,True,True,False
1919092765,True,True,False
2961456488,True,True,False
2975311598,True,False,False
3101310497,,False,False
3102498704,,False,False
3180398791,True,True,False
3200080286,True,True,False
3300805727,True,False,False
3395993049,True,True,False
3770409857,True,True,False
3802817951,True,True,False
7171510851,True,False,False
7949534258,False,False,False
7949539307,True,True,False
8403214481,,False,False
8621647085,True,False,False
8627051789,,False,False
8780636382,True,True,False
8780636385,True,True,False
9139651464,True,False,False
9277913515,True,True,False
10580082126,,False,False
11513939644,,False,False
12895591863,True,True,False
258875621,True,True,False
277300709,,False,False
286981468,,False,False
290777112,True,False,False
292606747,True,True,False
325160212,True,True,False
325160216,True,False,False
325160218,True,True,False
345567165,True,True,False
366968947,,False,False
367076926,True,True,False
373872382,True,True,False
373883275,,False,False
429286287,True,False,False
439985604,True,True,False
441574125,True,True,False
471508246,True,True,False
502290385,,False,False
529597333,True,True,False
534815598,True,True,False
559179870,,False,False
575672451,,False,False
618733505,True,True,False
679351064,,False,False
769381174,,False,False
800656722,,False,False
800657299,,False,False
800657766,,False,False
800658691,True,True,False
823581584,,False,False
823581716,True,True,False
841794768,True,False,False
847851110,True,False,False
847852455,,False,False
874400809,,False,False
915619551,,False,False
922996286,True,True,False
936343692,True,True,False
1027099886,True,True,False
1080951298,True,False,False
1277567020,True,True,False
1277577622,True,False,False
1277577625,True,False,False
1332545105,True,True,False
1363686703,,False,False
1411027511,,False,False
1411027523,,False,False
1411264321,,False,False
1411264393,,False,False
1425503299,True,False,False
1433944988,True,True,False
1461835283,,False,False
1485787563,True,True,False
1575815256,True,True,False
1749519293,True,True,False
1749519295,True,True,False
1749519297,True,True,False
1751724561,,False,False
1766175397,True,True,False
1766175415,,False,False
1814993715,True,True,False
2098533216,True,True,False
2110568220,,False,False
2110579276,,False,False
2118018218,True,False,False
2118018220,,False,False
2123559508,True,False,False
2138148766,True,True,False
2198052889,True,True,False
2287821097,True,False,False
2292191844,True,True,False
2341140247,,False,False
2533361690,,False,False
2686982697,,False,False
2960900816,True,True,False
3052449087,True,True,False
3150670329,,False,False
3452107697,,False,False
3612871573,,False,False
3794325550,,False,False
3940427659,True,True,False
4094095408,True,True,False
4229752334,True,True,False
4319193519,True,True,False
4360264263,True,True,False
4594020095,True,True,False
4598673382,True,True,False
4737778036,,False,False
5167459125,True,True,False
5194527403,True,True,False
5210551150,,False,False
5210551151,,False,False
5351376655,True,True,False
5351376656,,False,False
5914647100,True,True,False
6227149506,,False,False
6253517972,True,True,False
6491054730,,False,False
7031777061,True,True,False
7040748949,,False,False
7096245523,,False,False
7154203417,,False,False
7184323436,True,True,False
7463112246,,False,False
7465426740,True,False,False
7476393438,,False,False
7544453971,,False,False
8486095104,,False,False
8948259509,True,True,False
8948353823,,False,False
8975568312,True,False,False
8975568313,True,True,False
9050846771,True,False,False
9303710054,True,True,False
9303710083,True,True,False
9468926927,,False,False
9468926928,,False,False
9468926929,,False,False
9657145022,True,True,False
10099036725,True,True,False
10269750355,,False,False
10669161052,True,True,False
10706620662,,False,False
10859947568,True,True,False
10859998239,,False,False
11173641566,True,True,False
11297549856,,False,False
11927562889,True,True,False
11942648144,True,False,False
12103096719,,False,False
12512915964,True,True,False
301667716,,False,False
301668363,,False,False
360724273,,False,False
413427087,,False,False
413983784,,False,False
427275697,,False,False
430369512,True,True,False
458419620,,False,False
498131566,True,True,False
498141311,,False,False
672166069,,False,False
682276326,,False,False
696400194,,False,False
830585900,True,True,False
830588129,True,True,False
857742869,,False,False
878597498,True,True,False
878597546,,False,False
878597621,,False,False
878597693,True,True,False
878597733,True,True,False
878597740,True,True,False
879548685,True,True,False
939041596,,False,False
939041621,,False,False
939048288,,False,False
939048293,,False,False
939048298,True,True,False
939048299,,False,False
961764434,,False,False
1305574961,,False,False
1325230614,,False,False
1348523758,,False,False
1477744296,True,True,False
1581068399,True,False,False
1613228413,True,True,False
1613228686,,False,False
1684743260,True,True,False
1711923340,,False,False
1715927529,False,False,False
1769294232,,False,False
1831316797,,False,False
1984130412,True,True,False
2173326755,True,True,False
2175105225,,False,False
2204737308,,False,False
2267127122,,False,False
2371367675,,False,False
2411862641,,False,False
2538174981,,False,False
2851916088,,False,False
2870563301,,False,False
2875167762,,False,False
2875320103,,False,False
2992832602,,False,False
3157598252,,False,False
3157600118,True,True,False
3244692660,True,True,False
3294299952,,False,False
3401916229,,False,False
3805543775,,False,False
3864858718,,False,False
3900979253,,False,False
3999541458,,False,False
4081527208,True,True,False
4143642289,,False,False
4147259824,,False,False
4161285894,,False,False
4161741461,,False,False
4175457356,,False,False
4266842690,,False,False
4322755552,,False,False
4585590642,,False,False
4729367527,,False,False
4729368995,True,True,False
4729391560,,False,False
4792500425,True,False,False
4809922536,,False,False
4849814368,,False,False
4864008714,,False,False
4867033223,,False,False
4917722422,,False,False
4987092811,,False,False
5029537521,True,True,False
5197719003,,False,False
5247379017,,False,False
5300856521,True,False,False
5489182058,,False,False
5497027043,,False,False
5536087902,,False,False
5565301454,,False,False
5807563883,,False,False
5825449442,True,False,False
5827562627,,False,False
5827666868,True,True,False
5835266087,,False,False
5835266135,,False,False
5943228181,True,True,False
5991384143,True,True,False
6116346729,True,True,False
6116358674,True,True,False
6116364049,True,True,False
6357732232,,False,False
6718594553,,False,False
7483327241,,False,False
7501803785,True,False,False
7546196793,True,True,False
7932043946,,False,False
8044940040,,False,False
8531453055,,False,False
8710511160,,False,False
8710511164,,False,False
8710511183,,False,False
8710511186,,False,False
8930954151,,False,False
9229733423,True,True,False
9732563266,True,False,False
9820660959,True,True,False
10260757577,,False,False
10567704604,,False,False
10676648235,,False,False
10795036094,True,True,False
10946870459,True,True,False
10946909905,True,True,False
10947360045,True,True,False
11074240241,,False,False
11090397809,,False,False
11179626186,,False,False
11320383089,True,True,False
11408037327,,False,False
11663979101,True,True,False
11819599203,True,True,False
12100274282,True,True,False
12100354855,,False,False
12103066649,True,True,False
268321129,True,True,False
268321485,,False,False
296237935,True,True,False
319348396,True,True,False
346266766,,False,False
415447429,,False,False
416967489,,False,False
419163148,,False,False
419793501,,False,False
419793506,,False,False
440453745,True,True,False
445068515,True,True,False
445356205,True,True,False
445356456,,False,False
445375021,True,True,False
445376761,True,True,False
445480757,True,True,False
445780784,True,True,False
451782981,,False,False
461823907,True,True,False
461832152,,False,False
463177170,,False,False
477955409,True,True,False
497172526,True,True,False
513061067,,False,False
513061069,True,True,False
605080940,True,False,False
616127619,True,True,False
616127635,,False,False
625115954,True,True,False
630501127,,False,False
633355964,True,True,False
704467817,,False,False
704467877,,False,False
704467917,,False,False
732807260,True,True,False
743376746,True,True,False
752371760,True,True,False
769218871,,False,False
884300476,,False,False
884300486,True,True,False
892492382,,False,False
893066994,True,True,False
895596434,,False,False
904185699,,False,False
953792327,True,True,False
959680098,,False,False
970479767,,False,False
1091971331,True,False,False
1141848024,,False,False
1235210371,,False,False
1245464079,True,True,False
1275622085,,False,False
1310092023,,False,False
1328630899,,False,False
1328630916,,False,False
1328630959,,False,False
1328630994,,False,False
1328631023,,False,False
1328631069,,False,False
1328631139,,False,False
1354607258,,False,False
1354607260,True,True,False
1355269691,True,True,False
1355269696,True,True,False
1355269705,True,True,False
1355269787,True,True,False
1356639371,True,True,False
1369664259,,False,False
1369982004,,False,False
1384432646,,False,False
1386135175,,False,False
1565412028,,False,False
1613109379,,False,False
1639950890,True,False,False
1647465053,True,True,False
1660963218,,False,False
1735267592,True,True,False
1768117374,,False,False
1779716795,,False,False
1807877684,,False,False
1845257549,,False,False
1852891010,,False,False
1908921940,True,False,False
2027050415,True,True,False
2031074784,True,True,False
2054393397,True,True,False
2054453109,,False,False
2054453110,,False,False
2078549885,True,True,False
2093920800,,False,False
2134077438,True,True,False
2260257906,True,True,False
2291450866,,False,False
2320679964,,False,False
2341941194,True,True,False
2352285553,True,True,False
2393629816,True,True,False
2414277528,True,True,False
